"roi","class_name","worms","username"
"D20180405T171314_IFCB115_00965","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_00966","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_00967","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_00968","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_00969","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_00970","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_00971","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_00972","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_00973","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_00974","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_00975","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_00976","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_00977","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_00978","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_00979","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_00980","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_00981","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_00982","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_00983","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_00984","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_00985","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_00986","Dinophyceae",19542,"hsosik"
"D20180405T171314_IFCB115_00987","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_00988","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_00989","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_00990","Ceratium furca",840627,"kkenitz"
"D20180405T171314_IFCB115_00991","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_00992","ciliate",1348,"hsosik"
"D20180405T171314_IFCB115_00993","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_00994","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_00995","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_00996","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_00997","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_00998","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_00999","ciliate",1348,"hsosik"
"D20180405T171314_IFCB115_01000","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01001","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01002","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01003","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01004","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01005","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01006","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01007","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01008","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01009","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01010","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01011","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01012","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01013","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01014","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01015","Prorocentrum micans",NULL,"rshipe"
"D20180405T171314_IFCB115_01016","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01017","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01018","Bacillariophyceae",148899,"rshipe"
"D20180405T171314_IFCB115_01019","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01020","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01021","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01022","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01023","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01024","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01025","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01026","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01027","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01028","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01029","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01030","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01031","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01032","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01033","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01034","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01035","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01036","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01037","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01038","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01039","Chaetoceros single",NULL,"kkenitz"
"D20180405T171314_IFCB115_01040","Prorocentrum micans",NULL,"rshipe"
"D20180405T171314_IFCB115_01041","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01042","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01043","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01044","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01045","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01046","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01047","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01048","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01049","Prorocentrum triestinum",NULL,"rshipe"
"D20180405T171314_IFCB115_01050","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01051","Chaetoceros single",NULL,"kkenitz"
"D20180405T171314_IFCB115_01052","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01053","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01054","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01055","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01056","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01057","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01058","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01059","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01060","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01061","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01062","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01063","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01064","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01065","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01066","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01067","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01068","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01069","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01070","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01071","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01072","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01073","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01074","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01075","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01076","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01077","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01078","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01079","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01080","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01081","mix",NULL,"hsosik"
"D20180405T171314_IFCB115_01082","Dinophyceae",19542,"hsosik"
"D20180405T171314_IFCB115_01083","Prorocentrum micans",NULL,"rshipe"
"D20180405T172522_IFCB115_00002","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00003","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00004","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00005","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00006","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00007","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00008","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00009","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00010","Gonyaulax",109519,"jaymesmi"
"D20180405T172522_IFCB115_00011","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00012","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00013","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00014","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00015","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00016","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00017","Dinophyceae",19542,"hsosik"
"D20180405T172522_IFCB115_00018","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00019","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00020","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00021","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00022","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00023","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00024","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00025","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00026","detritus",NULL,"rshipe"
"D20180405T172522_IFCB115_00027","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00028","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00029","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00030","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00031","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00032","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00033","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00034","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00035","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00036","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00037","Ceratium furca",840627,"kkenitz"
"D20180405T172522_IFCB115_00038","detritus",NULL,"rshipe"
"D20180405T172522_IFCB115_00039","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00040","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00041","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00042","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00043","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00044","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00045","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00046","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00047","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00048","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00049","Dinophyceae",19542,"hsosik"
"D20180405T172522_IFCB115_00050","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00051","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00052","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00053","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00054","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00055","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00056","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00057","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00058","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00059","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00060","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00061","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00062","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00063","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00064","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00065","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00066","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00067","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00068","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00069","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00070","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00071","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00072","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00073","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00074","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00075","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00076","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00077","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00078","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00079","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00080","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00081","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00082","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00083","Chaetoceros single",NULL,"kkenitz"
"D20180405T172522_IFCB115_00084","Prorocentrum triestinum",NULL,"rshipe"
"D20180405T172522_IFCB115_00085","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00086","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00087","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00088","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00089","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00090","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00091","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00092","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00093","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00094","Prorocentrum triestinum",NULL,"rshipe"
"D20180405T172522_IFCB115_00095","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00096","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00097","Dinophyceae",19542,"hsosik"
"D20180405T172522_IFCB115_00098","Chaetoceros",148985,"kkenitz"
"D20180405T172522_IFCB115_00099","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00100","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00101","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00102","Chaetoceros",148985,"kkenitz"
"D20180405T172522_IFCB115_00103","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00104","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00105","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00106","Prorocentrum micans",NULL,"rshipe"
"D20180405T172522_IFCB115_00107","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00108","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00109","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00110","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00111","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00112","Dinophyceae",19542,"hsosik"
"D20180405T172522_IFCB115_00113","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00114","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00115","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00116","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00117","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00118","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00119","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00120","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00121","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00122","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00123","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00124","Prorocentrum micans",NULL,"rshipe"
"D20180405T172522_IFCB115_00125","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00126","Prorocentrum triestinum",NULL,"rshipe"
"D20180405T172522_IFCB115_00127","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00128","bubble",NULL,"hsosik"
"D20180405T172522_IFCB115_00129","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00130","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00131","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00132","Ceratium furca",840627,"kkenitz"
"D20180405T172522_IFCB115_00133","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00134","Dinophyceae",19542,"hsosik"
"D20180405T172522_IFCB115_00135","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00136","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00137","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00138","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00139","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00140","Dinophyceae",19542,"hsosik"
"D20180405T172522_IFCB115_00141","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00142","Prorocentrum micans",NULL,"rshipe"
"D20180405T172522_IFCB115_00143","Dinophyceae",19542,"hsosik"
"D20180405T172522_IFCB115_00144","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00145","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00146","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00147","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00148","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00149","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00150","Dinophyceae",19542,"hsosik"
"D20180405T172522_IFCB115_00151","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00152","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00153","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00154","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00155","Tintinnida",425497,"hsosik"
"D20180405T172522_IFCB115_00156","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00157","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00158","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00159","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00160","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00161","Ceratium furca",840627,"kkenitz"
"D20180405T172522_IFCB115_00162","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00163","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00164","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00165","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00166","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00167","Dinophyceae",19542,"hsosik"
"D20180405T172522_IFCB115_00168","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00169","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00170","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00171","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00172","Ceratium fusus",109951,"kkenitz"
"D20180405T172522_IFCB115_00173","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00174","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00175","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00176","Dinophyceae",19542,"hsosik"
"D20180405T172522_IFCB115_00177","ciliate",1348,"hsosik"
"D20180405T172522_IFCB115_00178","Dinophyceae",19542,"hsosik"
"D20180405T172522_IFCB115_00179","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00180","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00181","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00182","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00183","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00184","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00185","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00186","Dinophyceae",19542,"hsosik"
"D20180405T172522_IFCB115_00187","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00188","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00189","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00190","Dinophyceae",19542,"hsosik"
"D20180405T172522_IFCB115_00191","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00192","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00193","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00194","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00195","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00196","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00197","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00198","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00199","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00200","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00201","Chaetoceros single",NULL,"kkenitz"
"D20180405T172522_IFCB115_00202","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00203","Ceratium furca",840627,"kkenitz"
"D20180405T172522_IFCB115_00204","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00205","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00206","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00207","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00208","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00209","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00210","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00211","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00212","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00213","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00214","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00215","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00216","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00217","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00218","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00219","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00220","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00221","Euglena",8012,"hsosik"
"D20180405T172522_IFCB115_00222","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00223","Prorocentrum micans",NULL,"rshipe"
"D20180405T172522_IFCB115_00224","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00225","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00226","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00227","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00228","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00229","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00230","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00231","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00232","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00233","Dinophysis acuminata",109603,"jaymesmi"
"D20180405T172522_IFCB115_00234","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00235","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00236","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00237","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00238","Prorocentrum micans",NULL,"rshipe"
"D20180405T172522_IFCB115_00239","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00240","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00241","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00242","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00243","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00244","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00245","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00246","Prorocentrum micans",NULL,"rshipe"
"D20180405T172522_IFCB115_00247","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00248","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00249","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00250","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00251","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00252","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00253","Dinophyceae",19542,"hsosik"
"D20180405T172522_IFCB115_00254","Prorocentrum micans",NULL,"rshipe"
"D20180405T172522_IFCB115_00255","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00256","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00257","Prorocentrum micans",NULL,"rshipe"
"D20180405T172522_IFCB115_00258","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00259","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00260","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00261","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00262","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00263","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00264","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00265","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00266","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00267","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00268","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00269","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00270","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00271","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00272","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00273","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00274","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00275","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00276","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00277","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00278","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00279","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00280","mix",NULL,"hsosik"
"D20180405T172522_IFCB115_00281","Dinophyceae",19542,"hsosik"
